0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.920253, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.840506, 1.000000
0.000000, 0.000000, 0.645570, 1.000000
0.000000, 0.000000, 0.681013, 1.000000
0.000000, 0.000000, 0.831646, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.672152, 1.000000
0.000000, 0.000000, 0.707595, 1.000000
0.000000, 0.000000, 0.388608, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.654430, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.335443, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.822785, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.432911, 1.000000
0.000000, 0.000000, 0.362025, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.556962, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.973418, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.379747, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.486076, 1.000000
0.000000, 0.000000, 0.574684, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.415190, 1.000000
0.000000, 0.000000, 0.663291, 1.000000
0.000000, 0.000000, 0.636709, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.849367, 1.000000
0.000000, 0.000000, 0.734177, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.583544, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.982278, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.601266, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.893671, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.353165, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.689873, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.902532, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.760759, 1.000000
0.000000, 0.000000, 0.725316, 1.000000
0.000000, 0.000000, 0.743038, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.991139, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.955696, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.698734, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.787342, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.796203, 1.000000
0.000000, 0.000000, 0.406329, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.459494, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.858228, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.911392, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000
